time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/std,train/entropy_loss,train/clip_fraction,train/clip_range,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/approx_kl
1081344,66,1201.27963396,121,8893,992.99,0.1725856214761734,4.1076656977335615,0.3003472222222222,0.2,1556,0.009748120150632329,0.7482086420059204,0.0003,0.05270529165863991,0.01534046247187588,0.022404911
1097728,67,1201.9222073900003,123,8893,992.99,0.17237405478954315,4.124868480322872,0.3606020942408377,0.2,1559,0.011866100342134842,0.7739952802658081,0.0003,0.03544182702898979,-0.00037154289698764604,0.034129385
1114112,68,1200.43284555,125,8903,992.99,0.17240607738494873,4.129847040454161,0.36062651699029125,0.2,1561,0.011657202295344142,0.8093893527984619,0.0003,0.016413968056440353,0.007299978078062673,0.031984627
1130496,69,1188.5740637,126,8912,991.8,0.17236466705799103,4.133234838338999,0.33362379807692305,0.2,1564,0.012250728883708898,0.7594623565673828,0.0003,-0.016367213800549507,0.004959637137989585,0.0442263
1146880,70,1186.714519,128,8921,991.8,0.17216737568378448,4.135984475272043,0.32526041666666666,0.2,1566,0.01834524181627092,0.7002676725387573,0.0003,0.004058202728629112,0.006440039560021389,0.0288133
1163264,71,1185.1939152400003,130,8916,991.8,0.17218273878097534,4.141392747561137,0.37971230158730157,0.2,1570,0.008885291693288656,0.774772047996521,0.0003,0.0007387897931039333,-0.006220796082671436,0.034042526
1179648,72,1179.5395658500001,132,8922,995.15,0.17206187546253204,4.148718862725584,0.3496486996644295,0.2,1573,0.010977475622656361,0.7239680886268616,0.0003,-0.009695583954453468,0.0007754854870422575,0.03766448
1196032,73,1171.5011258100003,133,8929,995.15,0.17204618453979492,4.1489394000757525,0.3546655957943925,0.2,1575,0.016524150880558468,0.6780935525894165,0.0003,0.017176806926727295,0.006094429388459528,0.032765064
1212416,74,1153.48861792,135,8933,995.15,0.17221160233020782,4.148710802197456,0.355560302734375,0.2,1577,0.011909458800801076,0.7228757739067078,0.0003,0.013592075556516647,0.005194807694351766,0.0315392
1228800,75,1170.51488655,137,8934,1000.0,0.17253749072551727,4.130895356446999,0.3761438190607735,0.2,1580,0.036873562745132496,0.647370457649231,0.0003,0.005480552092194557,-0.0009156855553882556,0.033654634
1245184,76,1156.35772564,139,8929,995.59,0.17232930660247803,4.125308023011389,0.3734342716942149,0.2,1584,0.012052962927855859,0.6557897329330444,0.0003,-0.012974988669157028,-0.004006168143131024,0.03632412
1261568,77,1157.76217216,141,8927,995.59,0.17236770689487457,4.133936523081182,0.37120106456043955,0.2,1587,0.01262552827944631,0.7675451040267944,0.0003,0.01578681170940399,-0.0004119293452087012,0.032444574
1277952,78,1163.59895188,143,8914,995.59,0.17180632054805756,4.15709800495159,0.3841376290560472,0.2,1593,0.007684805251899722,0.753240168094635,0.0003,-0.032079871743917465,-0.008277257183940318,0.038108755
1294336,79,1169.7095253499997,145,8913,995.59,0.17153091728687286,4.187758416773002,0.3794903621495327,0.2,1597,0.011335556623830555,0.6927359104156494,0.0003,-0.02996481955051422,-0.003834444045950876,0.038165867
1310720,80,1176.1784787500003,146,8920,989.09,0.171278715133667,4.198609384168096,0.3543855042016807,0.2,1599,0.011435439896245464,0.7640026807785034,0.0003,0.008243337273597717,0.004186511749965178,0.031483088
1327104,81,1159.6118920399997,148,8931,984.51,0.17135000228881836,4.203978723095309,0.31502016129032256,0.2,1600,0.014114555737544452,0.7586150169372559,0.0003,0.027496319264173508,0.013719846156515902,0.02375527
1343488,82,1169.27389936,150,8935,988.92,0.17165641486644745,4.19117813390844,0.35193014705882353,0.2,1603,0.01279566805152332,0.7729873657226562,0.0003,0.008669530041515827,0.0015786748762954684,0.03282429
1359872,83,1170.61951664,152,8933,988.92,0.1722232550382614,4.160549613586159,0.36147311681222705,0.2,1607,0.010343533808438669,0.6933616995811462,0.0003,-0.014214797876775265,-0.002172023480896346,0.034651358
1376256,84,1171.42255303,153,8938,988.92,0.17217671871185303,4.145513512194157,0.341278076171875,0.2,1609,0.0074606768212106545,0.8392974734306335,0.0003,0.011094360612332821,0.002320383569895057,0.029029127
1392640,85,1174.91420921,155,8950,992.46,0.17206774652004242,4.147962264160611,0.32322761194029853,0.2,1611,0.009539195697810223,0.8190234899520874,0.0003,0.0005265879444777966,0.014935061738673431,0.040910665
1409024,86,1181.66246886,157,8958,989.23,0.17220556735992432,4.147878696804955,0.3497767857142857,0.2,1613,0.010446456256544306,0.8190261721611023,0.0003,-0.009576418437063694,0.005764230917252245,0.033147458
1425408,87,1191.2735043399998,159,8953,987.69,0.17232954502105713,4.138521513848935,0.35347877358490565,0.2,1615,0.0096731089881428,0.8262182474136353,0.0003,0.005575681570917368,0.007305744068943105,0.034124345
1441792,88,1200.65469945,161,8951,987.69,0.17254430055618286,4.12381835843696,0.37893826844262296,0.2,1617,0.011641808025935878,0.7656244039535522,0.0003,0.008721527643501759,0.0073838432426335384,0.035257004
1458176,89,1184.6656134099999,162,8949,987.69,0.1724129170179367,4.126001402047964,0.3174278846153846,0.2,1619,0.007882347215826695,0.754523515701294,0.0003,-0.009309780783951283,0.01192289858769912,0.04888049
1474560,90,1179.39518914,165,8929,987.69,0.17265327274799347,4.114537940988286,0.3877071928223844,0.2,1626,0.01494856357547271,0.6724526882171631,0.0003,-0.012214497663080692,-0.013620744644575855,0.037244406
1490944,91,1179.23503229,167,8924,990.65,0.17270420491695404,4.111569883280279,0.37350687741312744,0.2,1631,0.012454625219106674,0.6789305210113525,0.0003,-0.013858187943696976,-0.0061411606876042935,0.042033326
1507328,92,1151.0332377099999,168,8920,986.84,0.17293508350849152,4.0981448767548905,0.3773172669491525,0.2,1635,0.01872472395978363,0.5966590642929077,0.0003,-0.022621318697929382,-0.0024534612400772967,0.035806403
1523712,93,1109.2841451,170,8915,973.11,0.17322474718093872,4.08149362782963,0.36501024590163933,0.2,1639,0.019956325425109903,0.725322425365448,0.0003,-0.007251258008182049,-0.005085417138198848,0.03342196
1540096,94,1073.23077363,172,8907,970.39,0.17341814935207367,4.0619969554366815,0.374834588762215,0.2,1644,0.043642906726911325,0.7742264866828918,0.0003,0.011612731963396072,-0.009525895088377138,0.037120394
1556480,95,1057.08058817,174,8907,967.92,0.17344222962856293,4.060604441333824,0.3534881161971831,0.2,1647,0.04027380962187136,0.7157036066055298,0.0003,-0.0025029703974723816,0.002172592545295475,0.03496739
1572864,96,1035.41127173,176,8903,967.92,0.1735398769378662,4.049839253762397,0.3685525092936803,0.2,1652,0.028587094823168555,0.7196547985076904,0.0003,-0.006705591455101967,-0.007009265714127667,0.03613708
1589248,97,1007.13776594,178,8898,958.1,0.17378918826580048,4.045313311319282,0.3614992016423358,0.2,1657,0.03839209273348759,0.6733439564704895,0.0003,-0.009188903495669365,-0.005491484225095406,0.036461513
1605632,98,1020.44926719,180,8907,965.14,0.17397205531597137,4.026953803865533,0.3336245888157895,0.2,1659,0.0318069461193916,0.6918627023696899,0.0003,0.002830794081091881,0.012471717408564138,0.030044967
1622016,99,1028.15621595,182,8903,977.38,0.17399851977825165,4.018897849580516,0.373145946557971,0.2,1664,0.01777847296814772,0.627409040927887,0.0003,-0.03320854902267456,-0.0065718885204093394,0.03650267
1638400,100,1059.91207435,184,8895,982.81,0.17452974617481232,3.999206868377892,0.3705658783783784,0.2,1669,0.04187304975238402,0.64451003074646,0.0003,0.019014060497283936,-0.007744264428667422,0.034414817
1654784,101,1059.66573556,185,8898,985.28,0.17465700209140778,3.9840466251244417,0.35272381756756754,0.2,1672,0.02567765749109959,0.6543360352516174,0.0003,0.0026156269013881683,0.0015631725420118183,0.034920387
1671168,102,1068.1191081200002,187,8891,985.28,0.1746755987405777,3.974371041092917,0.3744889018691589,0.2,1678,0.02531267669214359,0.5450493097305298,0.0003,-0.0351150706410408,-0.00887823280025378,0.04533059
1687552,103,1068.8901728800001,189,8887,990.24,0.17478878796100616,3.971357845171853,0.36341091804979253,0.2,1682,0.02743909739081543,0.6480528116226196,0.0003,-0.002263200469315052,-0.0030067213637081916,0.03234673
1703936,104,1074.2327025599998,191,8889,990.24,0.17482726275920868,3.957761428974293,0.36121445105820105,0.2,1685,0.031982653010538015,0.7174903750419617,0.0003,0.00963497068732977,0.0001838752068579197,0.03231863
1720320,105,1071.7556807199999,193,8885,985.37,0.1748012751340866,3.9717037131768147,0.3748061784351145,0.2,1690,0.01997067483198893,0.6559420228004456,0.0003,-0.02639164961874485,-0.004077966707111656,0.04053658
1736704,106,1074.77147137,195,8875,988.45,0.17471164464950562,3.9762221574783325,0.36711690512048195,0.2,1696,0.024018803852643954,0.6180582642555237,0.0003,-0.022824950516223907,-0.008894090457252753,0.035921182
1753088,107,1075.56331894,197,8872,986.98,0.1746465414762497,3.9809530767571015,0.35924949799196787,0.2,1700,0.012678460655621735,0.7446329593658447,0.0003,-0.008646313101053238,-0.005651880051925719,0.03361458
1769472,108,1069.3517101099999,199,8873,978.33,0.17474687099456787,3.982965336604552,0.3497647372159091,0.2,1703,0.02632054875985804,0.7502500414848328,0.0003,0.004091004841029644,-0.00044439073694361883,0.030586049
1785856,109,1068.49126014,201,8878,965.43,0.1749228835105896,3.964903681618827,0.34852120535714287,0.2,1706,0.026116832751514656,0.7855676412582397,0.0003,-0.007995950058102608,0.00318379051251603,0.034071967
1802240,110,1065.4500970899999,202,8878,966.06,0.17493081092834473,3.9624141748400703,0.3630548007246377,0.2,1710,0.021551258628063157,0.8162271976470947,0.0003,-0.01329871080815792,-0.0036042098423853014,0.037209067
1818624,111,1076.3292242399998,204,8881,964.37,0.1746794730424881,3.9705047453603437,0.3253276209677419,0.2,1713,0.021966199811187484,0.7448121309280396,0.0003,0.005212629213929176,-0.0013824174390925515,0.030160759
1835008,112,1069.77026439,206,8883,964.37,0.17480039596557617,3.9716238413734,0.37450610632183906,0.2,1716,0.020979084256479794,0.7443833351135254,0.0003,-0.004906240850687027,0.0015486262647713396,0.033191692
1851392,113,1079.31526872,208,8894,965.84,0.17468076944351196,3.974055962562561,0.299375,0.2,1717,0.022330386135727166,0.6690137386322021,0.0003,0.05154314637184143,0.0126619260199368,0.022370655
1867776,114,1082.97104212,209,8900,966.74,0.17457707226276398,3.9840570626799594,0.33384342783505155,0.2,1719,0.014609245477801132,0.6903817057609558,0.0003,0.01584489643573761,0.007169240970433373,0.02966215
1884160,115,1108.0463409499998,211,8904,984.5,0.17464350163936615,3.9819412743387046,0.35393500766871167,0.2,1722,0.025547812344289263,0.71662837266922,0.0003,-0.0014360928907990456,-0.0008549070260001838,0.032805886
1900544,116,1096.68825879,213,8902,985.05,0.17451250553131104,3.9867699166056525,0.3573003112033195,0.2,1726,0.018237522455450163,0.7778146266937256,0.0003,-0.00439879484474659,-0.006717797157188483,0.033329498
1916928,117,1101.86374752,215,8907,986.56,0.17472557723522186,3.982239335999453,0.33784656954887216,0.2,1729,0.036786208657505814,0.7165507078170776,0.0003,0.00603272020816803,0.003918615807043879,0.03858264
1933312,118,1098.47168569,216,8909,981.79,0.17457683384418488,3.9817122184124187,0.3576232280927835,0.2,1733,0.02048796803220031,0.793124794960022,0.0003,0.005345381796360016,-6.539418155653882e-05,0.04076804
1949696,119,1102.5974569100001,218,8911,981.79,0.17430777847766876,3.991311488280425,0.35948057432432434,0.2,1736,0.024783229988974493,0.7569976449012756,0.0003,-0.009175354614853859,-0.0003303411555149265,0.03361211
1966080,120,1105.34459063,220,8904,983.57,0.17449860274791718,3.9995382162240833,0.3728125,0.2,1742,0.016269217626406596,0.6963033080101013,0.0003,-0.014404742047190666,-0.007488742907030078,0.04091534
1982464,121,1106.1629685599999,222,8904,981.79,0.17451675236225128,3.9833854823351995,0.3512236015981735,0.2,1746,0.019009374090593698,0.8427356481552124,0.0003,-0.02670600637793541,-0.004935793372372922,0.033855867
1998848,122,1129.07314302,224,8905,987.3,0.17415092885494232,3.999399706803633,0.35350483425414364,0.2,1749,0.016010652851951385,0.8007336854934692,0.0003,-0.020493673160672188,0.0006137132665235035,0.032396205
2015232,123,1107.28757331,226,8906,982.83,0.17421114444732666,4.010011262300482,0.38651315789473684,0.2,1753,0.016537833718235414,0.753148078918457,0.0003,-0.011322764679789543,-0.004095391059543884,0.038529813
2031616,124,1064.78468396,228,8909,971.55,0.17427009344100952,3.9950740907177233,0.36603282232704404,0.2,1756,0.03836602991763151,0.8103767037391663,0.0003,0.007291583344340324,0.0021088327011737807,0.033358373
2048000,125,1048.40703632,229,8914,971.51,0.1742161512374878,4.00168672234121,0.3366082702020202,0.2,1758,0.06488190798295869,0.8025013208389282,0.0003,0.008251603692770004,0.006915910352924557,0.031546444
2064384,126,1030.70984861,231,8908,969.31,0.17439429461956024,3.9946068220022246,0.3783346036585366,0.2,1764,0.04193698099768925,0.6880559921264648,0.0003,0.0013010650873184204,-0.007573115071508943,0.039941262
2080768,127,1008.2254294600002,233,8912,971.09,0.1743849515914917,3.9904641270637513,0.32666015625,0.2,1766,0.055996862798929216,0.6766006946563721,0.0003,0.017710551619529724,0.006425041637461011,0.028431049
2097152,128,990.6966729600001,235,8905,965.02,0.17465949058532715,3.981345815433038,0.3725717905405405,0.2,1771,0.04897056567809872,0.6830394864082336,0.0003,0.014840571209788322,-0.006272672843880247,0.03382321
2113536,129,997.9638749299999,237,8904,966.19,0.17414502799510956,3.986942985653877,0.3805013020833333,0.2,1775,0.023652544035576283,0.7921150922775269,0.0003,-0.01340547390282154,-0.005090160186712941,0.03457213
2129920,130,1003.78639291,238,8913,957.19,0.1742950677871704,4.001182878458941,0.3302951388888889,0.2,1776,0.05131907636920611,0.6912522315979004,0.0003,0.05976008251309395,0.013326781224114475,0.02575603
2146304,131,1005.23465681,240,8911,956.82,0.1746608465909958,3.980119273386288,0.3764082618025751,0.2,1780,0.05613990287924017,0.8127217292785645,0.0003,-0.001713467761874199,-0.0021435575261951898,0.035522692
2162688,132,975.2527264699997,242,8912,943.06,0.17432349920272827,3.9842601421551826,0.3706330128205128,0.2,1784,0.04446928132420931,0.6897971630096436,0.0003,0.014042912051081657,-0.00013500420281138177,0.04052668
2179072,133,939.64189142,244,8919,928.92,0.17439450323581696,3.991245658166947,0.3262978830645161,0.2,1785,0.06166852439843839,0.7490985989570618,0.0003,0.06137889623641968,0.01519252851815714,0.025829831
2195456,134,934.5141541399998,245,8928,923.6,0.1744638830423355,3.9834141990412837,0.31131114130434784,0.2,1786,0.10988889116307964,0.5553170442581177,0.0003,0.10435725748538971,0.015586247434839606,0.02387476
2211840,135,948.7500557799999,247,8933,925.71,0.17461557686328888,3.9794400139192563,0.35076742256637167,0.2,1788,0.027365739168846503,0.8212746381759644,0.0003,0.021095680072903633,0.006317878228538068,0.034063
2228224,136,956.4416537200002,249,8932,928.5,0.17487168312072754,3.960175614671659,0.3743853109137056,0.2,1792,0.036875365207416154,0.7968692779541016,0.0003,0.004654424265027046,0.0011455015962480138,0.03859389
2244608,137,954.6249616399999,251,8934,918.36,0.17479877173900604,3.9551550975212684,0.3639251373626374,0.2,1795,0.033159223139531666,0.821471631526947,0.0003,-0.001315675675868988,-0.0008760559715453413,0.032209706
2260992,138,967.44994779,252,8939,920.74,0.1748618334531784,3.9535478050746615,0.3595920138888889,0.2,1797,0.04607438381820444,0.8317171335220337,0.0003,0.045248545706272125,0.003083200522861074,0.030896716
2277376,139,989.7085614199999,254,8939,916.26,0.1749996542930603,3.94518091973294,0.36576106039325845,0.2,1800,0.0368294832035062,0.7804624438285828,0.0003,0.03066921979188919,-0.001435984480665641,0.032812193
2293760,140,970.0896768999999,256,8940,919.69,0.1752365231513977,3.934289333067442,0.3602744654605263,0.2,1803,0.053229650384501406,0.8052667379379272,0.0003,0.0018567107617855072,0.001385723641234156,0.035431903
2310144,141,964.5410486,258,8939,939.05,0.17513249814510345,3.931537919463473,0.37460774058577406,0.2,1807,0.03967217237505454,0.6759480834007263,0.0003,0.011125469580292702,-0.003466750783495075,0.033075377
2326528,142,946.96371874,260,8937,933.91,0.17487949132919312,3.9468371447969655,0.3711577868852459,0.2,1811,0.05970060223805123,0.639585018157959,0.0003,0.02617681957781315,-0.0036951404324442635,0.032892384
2342912,143,937.70872285,261,8943,932.71,0.1749352067708969,3.9536483811169134,0.3367949695121951,0.2,1813,0.06036998140739232,0.7599389553070068,0.0003,0.026069503277540207,0.010908874081129708,0.035608098
2359296,144,926.1180224100001,263,8940,935.71,0.17480875551700592,3.9503007675336157,0.38554828519855594,0.2,1818,0.04329072064736905,0.6983875036239624,0.0003,0.011145686730742455,-0.005126507287939157,0.034418635
2375680,145,927.6963654400001,265,8938,932.22,0.1749754697084427,3.9542088891778673,0.36839076450892855,0.2,1822,0.04989669530186802,0.6816093921661377,0.0003,0.025948774069547653,-0.003851000811014923,0.034698077
2392064,146,903.6076944899999,267,8937,921.82,0.17513185739517212,3.9365611116091412,0.37626953125,0.2,1826,0.03988885073922575,0.8094567060470581,0.0003,0.016760000959038734,-0.0037719932093750685,0.03574467
